37,1,-264,104
33,0,-260,214
32,0,-262,317
40,6,-260,420
38,0,-262,523
34,5,-258,626
26,7,-258,729
21,7,-255,832
24,7,-257,935
21,7,-257,1038
29,3,-261,1141
32,3,-261,1244
40,0,-259,1347
37,1,-263,1450
37,3,-259,1553
26,6,-258,1656
24,4,-257,1759
26,8,-258,1861
21,7,-255,1964
25,5,-258,2067
31,3,-259,2170
34,0,-263,2273
35,1,-262,2376
38,1,-261,2479
32,5,-258,2582
27,6,-257,2685
27,5,-258,2788
24,8,-254,2891
18,7,-255,2994
28,3,-260,3097
34,2,-263,3200
31,1,-260,3303
38,-1,-265,3406
38,2,-262,3509
28,7,-259,3612
31,6,-258,3720
26,6,-258,3823
26,6,-257,3926
22,8,-256,4029
19,7,-259,4132
21,-2,-251,4235
40,3,-266,4338
34,-11,-257,4441
36,13,-254,4544
44,7,-262,4647
9,-7,-253,4750
34,15,-264,4853
21,6,-259,4956
28,-6,-248,5059
33,4,-255,5162
37,15,-273,5264
29,-3,-246,5367
37,-1,-270,5470
29,20,-257,5573
27,-22,-275,5676
9,7,-252,5779
32,17,-258,5882
21,7,-252,5985
37,-4,-236,6088
26,4,-263,6191
32,8,-262,6293
30,-1,-256,6396
46,0,-262,6499
18,11,-262,6602
47,-1,-266,6705
36,-2,-253,6808
16,21,-258,6911
22,0,-263,7014
24,-9,-259,7120
36,3,-261,7223
28,15,-272,7326
35,-4,-249,7429
50,1,-261,7532
17,18,-260,7635
47,5,-260,7738
23,-1,-252,7841
31,22,-256,7944
18,-1,-257,8047
43,-4,-246,8150
29,5,-259,8252
39,10,-264,8355
33,-2,-256,8458
34,9,-264,8561
37,17,-252,8664
31,-2,-248,8767
19,-7,-259,8870
20,13,-262,8973
25,-7,-255,9076
44,0,-252,9179
33,-1,-249,9282
42,6,-270,9385
24,5,-258,9488
31,5,-263,9591
25,5,-257,9694
29,-2,-258,9797
25,-9,-256,9900
33,12,-268,10003
26,-3,-269,10106
36,13,-259,10209
35,1,-254,10312
43,23,-257,10415
23,-4,-256,10521
32,10,-261,10624
21,18,-264,10727
33,-3,-257,10830
16,-15,-246,10933
45,33,-268,11038
28,-6,-267,11141
35,-12,-250,11244
27,17,-241,11347
24,11,-260,11450
25,3,-256,11553
42,8,-263,11656
33,8,-262,11759
26,3,-255,11862
36,-7,-262,11965
32,5,-261,12068
36,3,-260,12171
37,0,-271,12274
38,-9,-261,12377
37,7,-253,12480
14,4,-256,12583
26,9,-256,12685
12,5,-260,12788
20,-2,-257,12891
27,0,-264,12994
33,8,-277,13097
43,1,-251,13200
47,4,-248,13302
32,-1,-258,13404
27,21,-267,13507
23,8,-253,13615
28,12,-260,13718
36,17,-257,13821
32,0,-261,13924
30,-8,-257,14027
32,1,-266,14130
34,1,-260,14233
41,3,-266,14336
16,-1,-257,14439
53,12,-255,14542
20,1,-253,14645
26,9,-263,14748
18,3,-263,14851
35,0,-253,14954
31,-1,-258,15057
33,14,-270,15160
29,5,-260,15263
52,-6,-270,15366
