28,-74,-248,103
22,-30,-253,216
133,199,-201,319
108,174,-320,422
166,225,-280,525
72,178,-313,628
-4,292,-288,731
51,-186,-282,834
-76,-234,-273,937
5,-148,-208,1040
-84,-120,-171,1143
175,-239,-107,1246
-82,307,-350,1349
117,204,-401,1452
90,1,-263,1555
61,0,-251,1658
-39,191,-304,1761
105,-238,-105,1864
-38,-64,-280,1967
-117,-51,-282,2070
122,88,-250,2173
-29,-16,-239,2276
68,-190,-320,2379
17,-171,-137,2482
-24,-183,-194,2585
-31,-216,-234,2688
-53,-15,-216,2791
59,260,-236,2894
99,142,-344,2997
61,310,-304,3100
27,144,-280,3208
215,-78,-316,3311
-81,-119,-156,3414
-97,-96,-258,3517
-15,-42,-292,3620
-162,-77,-294,3723
94,46,-236,3826
18,69,-304,3929
-50,36,-226,4032
-74,-76,-235,4135
24,14,-236,4238
72,167,-146,4341
55,115,-183,4444
142,220,-319,4547
100,181,-323,4650
70,224,-345,4753
-40,-216,-294,4856
53,-239,-186,4959
5,-147,-206,5062
-182,-109,-283,5165
95,-269,-143,5268
-11,23,-250,5371
