34,7,-264,104
31,2,-258,213
38,4,-262,316
34,7,-261,418
27,1,-255,521
21,4,-261,624
27,2,-260,726
24,0,-257,829
31,7,-258,932
37,4,-259,1035
33,5,-261,1137
31,4,-259,1240
20,4,-259,1342
24,4,-259,1444
24,2,-258,1546
27,5,-259,1649
38,5,-262,1752
36,5,-262,1855
32,4,-258,1958
31,4,-258,2060
23,3,-258,2162
22,2,-259,2265
29,4,-257,2368
34,5,-261,2470
37,5,-261,2573
36,5,-259,2676
32,5,-260,2779
26,4,-257,2882
22,2,-260,2987
21,2,-259,3090
29,3,-258,3193
33,4,-261,3296
38,4,-262,3398
32,5,-260,3500
32,5,-260,3603
28,5,-260,3710
29,-76,-278,3813
18,24,-257,3916
48,43,-273,4019
18,0,-254,4121
32,22,-268,4224
41,17,-264,4327
18,-12,-252,4430
42,-16,-264,4533
35,-35,-255,4636
17,-4,-252,4739
38,17,-266,4842
22,5,-249,4945
31,37,-265,5048
39,20,-272,5151
27,30,-253,5254
47,1,-267,5357
25,-15,-253,5460
17,-8,-260,5563
35,-17,-248,5666
27,-8,-267,5769
43,15,-270,5872
28,-2,-250,5974
25,34,-271,6077
40,9,-267,6180
17,21,-256,6283
43,12,-263,6386
30,-20,-256,6488
31,-5,-261,6591
56,-32,-266,6694
30,-4,-252,6797
39,16,-267,6900
26,0,-251,7008
26,18,-268,7111
58,-7,-246,7214
22,14,-252,7317
39,5,-262,7420
44,-11,-257,7523
32,-10,-266,7626
47,-32,-260,7729
30,-15,-262,7832
29,23,-265,7935
29,8,-257,8038
25,19,-255,8141
40,23,-269,8244
32,25,-251,8347
42,-6,-263,8450
32,-5,-262,8553
15,-1,-259,8656
32,-24,-259,8759
29,-12,-251,8862
26,16,-259,8965
37,15,-265,9068
34,23,-256,9171
66,13,-265,9274
36,7,-267,9377
27,-9,-260,9480
15,-1,-258,9583
15,-10,-257,9686
38,-18,-266,9789
28,-15,-259,9892
32,11,-265,9995
35,23,-266,10098
25,25,-260,10201
54,14,-254,10308
30,13,-270,10411
24,6,-258,10514
21,6,-258,10617
25,-8,-263,10720
46,-23,-274,10823
23,-18,-255,10926
31,20,-268,11029
34,12,-263,11132
18,22,-248,11235
50,3,-270,11338
22,7,-257,11441
38,-6,-252,11544
31,3,-260,11647
43,-19,-261,11750
16,14,-278,11852
6,-28,-254,11955
30,3,-263,12058
30,29,-262,12161
18,27,-254,12264
29,29,-257,12367
25,24,-259,12470
45,-11,-257,12573
34,4,-263,12676
39,-8,-258,12778
36,-11,-256,12881
3,-15,-256,12984
17,8,-255,13087
38,25,-263,13190
27,27,-253,13293
38,17,-259,13399
43,17,-259,13502
37,-6,-264,13604
26,1,-259,13707
32,-5,-263,13810
29,-18,-273,13913
18,-16,-250,14016
22,-2,-256,14119
37,20,-266,14222
32,35,-265,14325
59,13,-257,14428
47,11,-274,14531
23,0,-255,14634
17,1,-256,14737
36,-5,-268,14840
18,-21,-268,14943
24,-16,-253,15046
29,-2,-261,15149
33,18,-261,15252
26,25,-257,15357
39,11,-250,15460
28,21,-263,15563
25,-5,-257,15666
26,-3,-258,15769
26,-7,-259,15872
45,-16,-264,15975
26,-27,-250,16078
34,-6,-257,16181
32,27,-265,16284
28,28,-254,16387
32,1,-265,16493
30,26,-267,16596
18,0,-253,16699
32,10,-264,16802
38,-12,-268,16905
35,-7,-262,17008
34,-7,-252,17111
25,2,-254,17214
25,22,-260,17317
24,30,-271,17420
29,13,-260,17523
50,18,-260,17626
29,0,-261,17729
39,3,-261,17832
34,-10,-262,17935
25,-11,-256,18038
16,-11,-254,18141
12,-6,-260,18244
24,19,-258,18347
37,29,-264,18450
19,20,-256,18553
50,14,-268,18656
20,6,-255,18759
30,-1,-267,18862
23,-8,-261,18965
22,-12,-259,19068
11,-9,-253,19171
34,-10,-256,19274
35,12,-257,19377
32,34,-264,19480
41,10,-247,19588
38,19,-277,19691
22,0,-256,19794
33,2,-269,19897
22,-20,-257,20000
39,-19,-263,20103
20,-14,-261,20206
37,2,-260,20309
39,19,-257,20412
43,40,-266,20515
22,11,-257,20617
35,8,-259,20720
15,10,-257,20823
26,-22,-275,20926
23,-25,-248,21029
61,-11,-265,21132
28,-8,-259,21235
33,5,-265,21338
28,8,-252,21441
27,30,-271,21544
13,16,-256,21647
35,10,-263,21750
28,9,-252,21853
35,-4,-262,21956
45,-32,-253,22059
47,-3,-273,22162
17,2,-250,22265
24,8,-265,22368
16,8,-251,22471
29,24,-261,22574
25,10,-253,22681
53,5,-256,22784
33,10,-259,22887
35,-8,-261,22990
33,-34,-247,23093
44,-25,-268,23196
23,-5,-251,23299
24,11,-265,23402
38,0,-249,23505
43,17,-262,23608
65,-10,-252,23710
36,4,-261,23813
25,26,-265,23915
28,-6,-264,24018
15,-27,-254,24121
40,-13,-270,24224
14,-1,-248,24327
41,15,-266,24430
33,9,-262,24533
24,11,-255,24636
44,9,-266,24739
43,0,-259,24842
25,15,-256,24944
44,-6,-263,25047
33,-28,-255,25150
46,15,-274,25253
28,-15,-254,25356
37,6,-259,25459
26,12,-258,25562
8,11,-252,25665
14,10,-266,25768
28,12,-261,25882
29,13,-255,25985
21,-7,-258,26088
40,-30,-253,26191
49,-12,-268,26294
25,-8,-255,26397
33,12,-266,26500
23,20,-265,26603
30,12,-257,26706
31,16,-264,26809
29,19,-260,26912
34,4,-259,27015
41,-8,-262,27117
31,-26,-247,27220
36,5,-268,27323
10,-18,-251,27426
18,11,-263,27529
35,11,-260,27634
24,20,-254,27737
25,34,-262,27840
39,21,-270,27943
36,6,-265,28046
38,-13,-262,28149
25,1,-275,28252
21,5,-261,28355
23,-26,-249,28458
42,-13,-263,28561
37,26,-264,28664
29,32,-256,28767
19,19,-252,28870
36,19,-265,28978
24,1,-254,29081
17,-3,-254,29184
38,-11,-263,29287
29,-1,-256,29390
18,-15,-261,29493
39,-4,-259,29596
33,27,-265,29699
29,23,-253,29802
22,6,-268,29905
36,16,-265,30008
23,4,-258,30111
25,-4,-250,30213
46,-21,-263,30316
39,6,-270,30419
31,-21,-263,30522
30,-7,-260,30625
22,24,-257,30728
27,28,-261,30831
24,9,-256,30934
29,24,-264,31037
26,1,-260,31140
37,-10,-255,31243
42,-7,-268,31346
19,2,-263,31449
24,-23,-251,31552
24,-13,-262,31655
30,20,-260,31758
38,34,-265,31861
18,15,-246,31964
41,24,-262,32070
28,-4,-255,32173
28,-13,-258,32276
24,-11,-259,32379
14,-9,-266,32482
30,-16,-251,32585
52,-15,-264,32688
38,16,-262,32791
29,33,-265,32894
19,15,-252,32997
18,26,-262,33100
14,-4,-260,33203
18,-6,-256,33306
29,-6,-271,33409
24,-7,-252,33512
34,-13,-263,33615
47,-14,-262,33718
25,14,-254,33821
34,33,-264,33924
9,12,-259,34027
15,23,-268,34130
17,9,-262,34233
25,-6,-255,34336
50,-7,-272,34439
21,-11,-254,34542
22,-11,-266,34645
35,-10,-262,34748
19,3,-256,34851
28,7,-258,34954
25,19,-245,35060
18,27,-262,35163
35,5,-258,35266
31,-11,-255,35369
35,-3,-268,35472
19,0,-262,35575
8,-5,-262,35678
38,-3,-254,35781
40,9,-263,35884
31,7,-254,35987
33,28,-260,36090
26,21,-261,36193
40,0,-261,36296
19,4,-259,36399
22,2,-263,36501
18,-7,-250,36604
46,-2,-268,36707
38,-6,-262,36810
36,29,-269,36913
26,16,-253,37016
21,15,-260,37119
26,17,-277,37222
19,0,-255,37325
31,9,-267,37428
36,-11,-262,37531
39,-10,-259,37634
51,-7,-274,37737
17,-15,-251,37840
29,35,-269,37943
16,19,-246,38046
13,26,-263,38149
23,31,-259,38257
22,1,-260,38360
40,4,-265,38463
33,-3,-255,38565
30,-13,-254,38668
45,-13,-267,38771
22,-25,-253,38874
29,33,-261,38977
35,33,-264,39080
7,35,-257,39183
26,27,-263,39286
51,10,-257,39389
32,-7,-266,39492
18,-8,-253,39595
15,-27,-258,39698
37,-17,-265,39801
22,-23,-247,39906
18,19,-256,40009
37,38,-267,40112
31,37,-248,40215
30,17,-267,40318
32,22,-256,40421
18,-5,-261,40524
23,-24,-252,40627
15,-16,-256,40730
55,-13,-257,40833
31,-7,-257,40936
29,10,-259,41039
39,27,-267,41142
15,28,-257,41245
20,26,-254,41352
22,13,-261,41455
30,-18,-259,41558
19,-20,-260,41661
32,-18,-260,41764
60,-27,-292,41867
35,6,-252,41970
25,7,-253,42073
29,21,-265,42176
26,31,-254,42279
23,20,-249,42382
43,24,-266,42485
31,-6,-252,42587
34,-21,-264,42690
45,-32,-262,42793
33,3,-244,42896
13,12,-257,42999
22,-2,-260,43102
18,19,-254,43205
45,21,-277,43308
28,28,-273,43411
30,15,-265,43514
44,-9,-261,43617
36,-18,-259,43720
42,-21,-242,43823
6,6,-249,43926
27,0,-261,44029
34,12,-263,44132
30,15,-263,44235
16,33,-253,44338
30,20,-247,44444
25,18,-259,44547
36,-6,-256,44650
21,-25,-255,44753
15,-40,-288,44856
9,-5,-252,44959
25,1,-255,45062
30,22,-266,45165
30,27,-266,45268
28,76,-243,45371
